-160.497222,55.339722
-87.356823,33.458665
-88.0103,31.0069
-86.283056,32.583889
-85.9708,34.0128
-87.196486,33.644344
-106.375,31.7569
-87.7811,32.6017
-86.0524,33.7845
-87.4495,33.2553
-86.2548,32.6189
-86.337547,33.425878
-86.5187,32.9633
-85.911442,32.680394
-86.444892,32.806025
-87.1077,33.9406
-85.887614,32.535436
-85.753806,34.172142
-85.8901,32.5743
-86.458056,33.244211
-94.4178,44.0501
-120.953341,39.134259
-87.399767,32.100881
-87.1189,34.7042
-87.8486,34.7439
-86.393931,34.421272
-87.3819,34.8069
-85.755253,34.883022
-93.569167,32.030556
-86.479469,31.4033
-84.1017,37.8833
-86.518307,31.361146
-87.910747,31.488019
-98.348222,40.854765
-98.312437,40.580872
-134.101,58.3176
-134.4174,58.3107
-134.4953,58.3536
-134.4631,58.3269
-135.3131,59.4545
-135.446228,59.235931
-131.356111,55.615208
-152.895,57.6861
-118.4168,34.01135
-149.8661,61.2221
-149.15009,61.475211
-133.737,58.1415
-147.735063,64.847743
-131.633425,55.344641
-131.69696,55.357397
-108.082,35.4159
-74.2063,41.949
-165.429814,64.505331
-132.957091,56.81104
-149.43501,60.130922
-135.2297,57.0516
-132.379439,56.460976
-151.0356,61.1861
-122.365,47.079722
-111.781064,33.466477
-119.2567,37.147926
-100.9725,37.9308
-158.468597,59.042914
-111.700556,34.351111
-110.3033,34.9394
-109.5538,31.364122
-111.617222,34.402222
-111.9122,33.4225
-112.1583,33.4417
-111.3,32.5517
-114.7106,32.7214
-110.992148,32.252273
-110.9047,32.16
-99.1753,34.0825
-80.113235,33.371506
-81.632778,29.733056
-112.2153,33.5561
-111.946052,33.439375
-111.344,33.5907
-111.9353,33.3556
-111.4431,33.5536
-111.161786,33.671104
-111.536,33.5661
-120.93139,37.62936
-114.570669,35.197044
-111.483872,36.936614
-114.738006,36.01551
-111.312506,40.493631
-109.8931,32.0603
-120.594678,37.611461
-120.746247,37.621536
-81.685,24.579167
-95.2894,36.190278
-93.0262,34.4425
-92.1987,34.7535
-90.8722,34.9806
-93.4649,33.3592
-92.9049,34.4341
-92.409602,34.635997
-89.9689,35.705381
-90.5987,34.4629
-92.8941,34.4272
-121.86215,40.45193
-93.847373,36.421507
-93.110963,34.211913
-91.9953,35.5207
-90.521389,36.060556
-90.1867,36.3858
-93.715168,34.148427
-92.2401,36.2491
-93.194425,34.570984
-92.5763,36.3635
-93.1686,35.2503
-93.804926,35.462382
-91.363426,35.260102
-92.7917,33.5648
-88.8339,40.1719
-81.5508,30.4308
-95.68978,38.23926
-120.80355,39.215979
-120.539444,38.071944
-119.087712,36.909137
-119.087556,36.908907
-121.249438,40.007445
-121.327692,39.91062
-121.190663,40.175656
-121.148241,40.085476
-121.149373,40.085997
-121.657383,39.788877
-120.813239,38.771764
-121.600525,39.605043
-122.121904,40.404645
-122.02093,40.570817
-121.409687,39.825907
-121.631819,39.869265
-120.8443,39.29807
-120.767437,39.256873
-120.767046,39.257388
-120.835587,39.216985
-120.619152,38.793574
-120.669901,38.330985
-119.02025,36.927424
-121.041932,38.956985
-121.089479,40.268712
-121.544462,40.929297
-121.548657,40.960675
-124.2103,40.7415
-122.389722,37.733611
-121.965502,40.400988
-121.975182,40.992295
-119.552826,37.092486
-121.873253,40.677827
-119.158777,36.888166
-121.57096,39.698755
-120.329905,37.52301
-121.782241,36.804837
-120.446396,38.147093
-121.271741,39.2364
-120.326537,38.032103
-121.498243,40.99084
-121.748139,40.997448
-121.84944,40.986361
-121.977594,40.986197
-121.992906,40.922568
-121.990798,40.847462
-121.469814,39.722892
-123.127934,39.361786
-121.345226,39.90521
-119.497508,37.203233
-119.519352,37.253718
-120.21811,38.497914
-121.879186,40.395396
-120.644807,39.324613
-120.645375,39.324592
-120.635467,39.337679
-120.11168,38.18653
-120.370325,38.139048
-122.745,38.777
-120.492645,38.449291
-118.707104,36.163076
-121.86708,40.459111
-120.549572,38.420898
-121.098525,38.889862
-119.504724,37.15105
-122.335317,41.978914
-122.358127,41.975716
-122.360455,41.985605
-122.43678,41.932981
-96.2525,31.4219
-112.8533,38.4889
-117.114722,32.697222
-83.024444,39.902222
-135.12275,56.986284
-115.392026,32.673097
-118.1009,33.7688
-118.4795,34.0969
-119.2396,37.2042
-119.3069,37.2
-119.386623,37.148517
-119.4898,37.139
-119.3289,37.2096
-119.30681,37.200062
-118.573339,37.273581
-118.531957,37.301962
-118.501714,37.323035
-118.4797,37.3344
-118.4628,37.3499
-118.524804,35.588069
-116.8539,34.8606
-118.424172,33.909804
-117.52663,34.09118
-117.397119,34.155162
-117.9792,33.6439
-118.87988,36.461326
-118.862023,36.465066
-118.835645,36.486059
-118.436233,35.776185
-118.77959,35.460303
-118.2248,33.7641
-119.172015,38.042729
-119.337983,37.220302
-119.2511,34.2067
-119.1689,34.1292
-119.2161,37.944237
-119.158936,37.257045
-118.395,33.8504
-119.123284,37.766954
-117.2418,34.0818
-117.554916,33.368794
-117.058481,34.14522
-117.099091,34.107245
-118.788868,36.13568
-119.3339,46.4711
-118.315556,34.178056
-120.8507,38.2569
-118.2782,34.1556
-93.498266,47.287206
-119.9675,37.896649
-120.299254,37.809388
-119.953233,37.877667
-115.534444,32.968889
-88.123827,41.494636
-115.030975,32.705435
-115.126103,32.705428
-115.219067,32.705341
-114.713858,32.736642
-115.54,32.802222
-146.3033,61.0828
-118.324075,37.142795
-118.656638,34.587237
-118.556988,37.437921
-118.04389,36.443421
-118.494449,34.318248
-118.413377,34.103931
-117.956667,36.109722
-118.2656,33.7706
-118.09913,33.764741
-118.569167,37.51
-118.523889,37.41416
-118.492778,34.312778
-118.427648,33.918151
-142.99997,63.33552
-118.590001,37.546036
-118.391327,34.244991
-120.26859,37.584345
-120.31009,37.522065
-120.890856,39.177903
-120.8352,39.2184
-120.076983,38.202569
-120.034072,38.246656
-120.605,37.876111
-121.278784,39.551012
-121.491247,39.531784
-121.204077,39.553811
-118.148,34.1254
-133.14869,55.47691
-118.1494,34.126
-132.821435,55.204937
-120.406069,39.077971
-120.596383,39.024801
-120.746651,39.003372
-120.725053,39.000999
-120.444492,37.477838
-120.537089,38.82881
-120.53176,38.83405
-120.324503,38.982697
-120.378292,38.896511
-120.787366,38.765336
-117.3344,34.2056
-121.492188,39.542985
-121.630077,39.514893
-120.420152,37.695994
-120.4436,37.6697
-121.158443,38.70675
-122.626973,40.646934
-122.446441,40.611858
-121.220198,38.63735
-122.422274,40.717455
-121.047718,37.098671
-114.140222,34.295334
-121.0772,37.0692
-122.467509,40.628115
-122.762553,40.797296
-121.191666,39.330833
-121.270409,39.238996
-117.016566,33.166246
-104.6144,38.2667
-105.25,38.4344
-105.8947,37.4594
-105.0028,39.67
-105.332495,40.004725
-105.7088,39.6551
-108.326111,39.127778
-104.964548,39.807275
-104.5747,38.2081
-108.7347,39.1364
-105.6978,39.6919
-108.345556,39.101667
-106.182003,38.53419
-107.226876,39.57013
-105.202,40.0195
-105.016991,39.737348
-117.4971,33.8343
-117.6106,33.85895
-117.1831,33.8361
-118.09917,34.004722
-117.95517,33.92493
-117.1889,33.3944
-117.82905,33.9001
-120.4706,37.6508
-106.10467,37.753606
-104.833333,38.824444
-104.816944,38.881389
-104.933056,38.855556
-104.973802,38.841354
-102.073659,38.032717
-102.2795,40.9505
-108.177545,43.417872
-103.5468,37.9876
-103.2159,38.0647
-102.537915,38.033327
-122.7559,38.7903
-104.487492,37.178979
-107.337483,38.453191
-105.509665,40.376771
-107.539299,38.451753
-105.223804,40.421031
-106.332725,39.878805
-105.534308,40.34408
-105.236032,40.364996
-105.325074,40.365056
-108.044088,39.19366
-108.004777,39.143808
-107.185,40.4856
-108.5069,38.2383
-121.113861,38.340015
-121.316966,39.048802
-86.476449,31.400255
-120.381883,38.850283
-121.393336,38.652731
-121.0245,38.2268
-73.4349,41.5826
-72.7942,41.2925
-73.491984,41.659046
-73.5989,41.0289
-73.108976,41.209797
-72.1019,41.4281
-72.471643,42.610683
-118.111059,48.620336
-72.1221,41.6651
-73.295321,41.44842
-73.1714,41.3833
-72.0458,41.5725
-72.041829,41.555425
-72.693616,41.915312
-73.369297,41.957272
-73.116267,41.798943
-72.579075,41.554944
-72.6524,41.7495
-81.1678,28.4822
-73.120886,41.776109
-72.1677,41.3107
-73.1844,41.1706
-74.131877,41.828814
-72.064935,41.52679
-72.050936,41.538955
-107.6131,36.8061
-114.942666,32.711611
-115.28245,32.699451
-73.208056,44.4917
-75.5371,39.7302
-75.626811,39.600408
-75.50384,39.73886
-75.2341,38.5857
-75.6289,39.7283
-75.546628,39.176222
-76.5389,39.18
-122.4358,48.4558
-80.7644,28.4698
-80.2989,25.6321
-81.7831,26.6967
-80.1984,26.0686
-80.1253,26.0856
-80.0525,26.7653
-81.3256,28.8419
-80.3308,25.4356
-121.783333,47.699167
-81.492778,27.579444
-73.6805,42.9126
-121.16143,40.07531
-82.635278,27.758056
-82.6977,28.9656
-81.273957,28.869577
