,Plant Code,Stack Height (m),Annual Plant Generation (MWh),Annual Plant SO2 Emissions (M.Tonnes),Annual Plant NOx Emissions (M.Tonnes),Marginal SO2 Emissions (M.Tonnes per MWh),Marginal NOx Emissions (M.Tonnes per MWh),Marginal Emissions Damages SO2; Annual ($ per M.Tonne),Marginal Emissions Damages NOx; Annual ($ per M.Tonne),Marginal Emissions Damages SO2; Spring ($ per M.Tonne),Marginal Emissions Damages NOx; Spring ($ per M.Tonne),Marginal Emissions Damages SO2; Summer ($ per M.Tonne),Marginal Emissions Damages NOx; Summer ($ per M.Tonne),Marginal Emissions Damages SO2; Fall ($ per M.Tonne),Marginal Emissions Damages NOx; Fall ($ per M.Tonne),Marginal Emissions Damages SO2; Winter ($ per M.Tonne),Marginal Emissions Damages NOx; Winter ($ per M.Tonne),Marginal Health Cost; Annual ($ per MWh),Marginal Health Cost; Spring ($ per MWh),Marginal Health Cost; Summer ($ per MWh),Marginal Health Cost; Fall ($ per MWh),Marginal Health Cost; Winter ($ per MWh)
604,2936,,2656.0,71.204035,10.830487000000002,0.02680874811746988,0.004077743599397591,43081.48557899999,17284.56413724,49581.124223880004,18163.16624172,55581.67021583999,6489.878569895999,29954.20112832,12736.71061392,36976.36025172,31624.643670239995,1225.4427161928295,1403.2726055859516,1516.539057563993,854.9716732924546,1120.2471165987372
605,2937,,,,,,,39722.75974559999,16535.91376488,39464.89328952,14359.901268,49478.060750879995,6888.308695043999,28842.066320759997,14559.635691599999,40862.0693082,30157.4089512,,,,,
606,2951,56.0,1037567.0,3.317806,1045.6703229999998,3.197678800501558e-06,0.001007809927455287,22535.065563480002,5749.3650846479995,18716.82852768,3250.170549444,20077.81961724,1098.7594810356,18424.85432412,5480.230811123999,32726.45350056,13063.73496204,5.866327110293312,3.3354045514480526,1.1715431310236395,5.5819477822716745,13.27041047096297
607,2952,104.0,1551059.0,1538.1468340000001,1589.922022,0.0009916752580011463,0.001025055798651115,24343.81523064,5682.08796186,20536.76428176,2324.169397884,20143.62274487999,864.4553836727999,20356.314729359998,4360.51628022,35755.18445208,14907.282183239999,29.965616463327446,22.74820433597154,20.8620472863156,24.656626159342714,50.738327810453626
608,2953,65.0,13102.999,3.102847,474.97866700000003,0.000236804337693989,0.03624961484008356,21416.90921124,5757.825729323999,17825.66068884,3236.2347883079997,17961.29765244,945.5466215987999,18256.15777092,5718.385823015999,31450.807969679998,13019.3327502,213.79058200553817,121.53345838162286,38.529014041009376,211.61242094110386,479.39348542083667
609,2956,64.0,1944060.0,5.950827,1116.790007,3.061030523749267e-06,0.0005744627259446725,22375.196631119998,5698.149808367999,18776.32463556,3235.303914984,18455.44219092,927.7260005075999,18209.8340346,4765.0136600999995,33786.97464444,13752.73642284,3.341865831618944,1.9160364090944542,0.5894366790570407,2.793063594156966,8.003857415355025
610,2963,119.0,4639038.0,3829.738568,2076.285353,0.0008255458498076542,0.0004475680848055136,24919.256805839996,7062.2231294759995,21211.1686944,3069.1160318400002,21180.952398240006,1394.113069584,21290.79887784,6617.400679175999,35620.627924680004,16619.535026999998,23.732814716881123,18.884430669648484,18.109807863896563,20.53826800105978,36.84483501315475
611,2964,38.0,627292.0,2.263872,990.995456,3.6089604203465056e-06,0.0015797992896450137,20936.471501999997,4907.392396032,16947.9511914,2533.3769026079995,16355.9431974,765.3932587536001,17714.7268452,4281.340580724,32488.2776076,11948.849089464,7.828253918253126,4.063391516198929,1.268195678114872,6.8275905561977215,18.994032211621754
612,2965,56.0,333257.0,1.257102,592.102298,3.772169826890358e-06,0.0017767137614513725,23417.245589399998,8443.837979148,19973.24775084,4278.638931828,19495.420045079998,1595.0728969079998,19084.67343264,8712.089543568,34830.45203616,19001.9280576,15.090616964259215,7.677259152971133,2.907528001711154,15.550880012332533,33.89237345427462
613,2966,,1508.001,0.0063490000000000005,14.609049,4.2102094096754585e-06,0.00968769185166323,24819.971030520002,5634.478946615999,20453.75005464,2249.331672408,20463.29100456,835.4183735232001,21407.687539559996,4616.261416044,36336.756280559996,14593.777347120002,54.6895930550804,21.8769466854182,8.17943051025078,44.81104895287526,141.53300324389136
614,2975,,21.0,0.015419000000000002,0.170516,0.0007342380952380953,0.008119809523809524,24242.57739552,5693.9288109359995,19316.86048308,2028.086637012,21428.808129480003,943.5772520376,20691.67344024,4883.098540068,34873.75190772,14706.509559600001,64.03344123748028,30.65085203739756,23.395514821756933,54.84244492539503,145.01969355856613
615,2986,,86.001,0.000907,0.795439,1.0546388995476796e-05,0.00924918314903315,23956.063086719998,5918.680229808,17922.77472528,2229.819052128,19070.582044439998,916.7399132352,21835.41184572,5613.1203236520005,36437.2361694,14669.5404276,54.99560740616854,20.81302535646647,8.680221134151942,52.147062658218985,136.065547393581
616,2991,,37.999,0.000907,0.450779,2.386904918550488e-05,0.011862917445195926,19902.90701591999,3615.060872376,13231.30307484,873.8259696035999,13845.59008656,419.30744725439996,18474.782934839997,2525.0051994839996,33430.29428796,10481.12237358,43.36023215485198,10.681943962757467,5.304690701713231,30.39490373273238,125.13463878942073
617,2995,,157.0,0.187749,2.1885909999999997,0.0011958535031847133,0.013940070063694266,24290.81569008,6324.098926488,18403.203716279997,2214.0893184359998,20332.504308,918.9832193724,21377.92772616,5041.875559836,36576.0142266,16888.405715399997,117.20663916317278,52.872095860210294,37.12538697065065,95.84896831869963,279.16511368218414
618,3000,,26.001,0.030838000000000004,0.337404,0.0011860313064882121,0.012976577823929848,24421.384888440003,5902.185567599998,17925.35981088,2002.654856184,20649.276190319997,942.7470413579999,20133.84002532,4641.1983330719995,38367.68114052,15824.080279920001,105.55469737472491,47.24764451151201,36.72431836850286,84.10623595525722,250.84768023450954
619,3006,,863950.999,9.779274000000001,163.90397000000002,1.131924612775406e-05,0.00018971442846841367,22850.684486399998,4865.966936328,17053.40844336,1865.598244764,16992.294477479998,721.1316045863999,20186.478524519996,3916.1974533479997,36374.83554612,12757.90821876,1.1817966581608772,0.5469626322445891,0.3291490336804911,0.9714548805030363,2.8320949825776403
620,3008,37.0,80339.0,0.279356,67.17514100000001,3.4772153001655483e-06,0.0008361460934290944,19313.210256479997,3932.622315252,13954.55056788,1390.5600853199999,14660.41407468,536.5850058251999,19202.775467879994,4586.013099479999,29247.062012880007,9126.675005195999,3.355402976029187,1.2112343597603124,0.4996408725406084,3.90134912220741,7.732931983107671
621,3096,38.0,71539.0,0.21042400000000003,12.841306,2.941388613203987e-06,0.00017950077580061225,42663.62229768,18743.684971199997,46912.28263764,18483.75269304,61618.61717412,9910.119695784,26331.789649199996,15460.36794684,35663.24258064,30959.283562799996,3.4899962865171075,3.4558352020770977,1.9601184725874876,2.8526000668601386,5.662114873390368
622,3109,,,,,,,43023.522966360004,22971.855805440002,50943.971996399996,25360.584771960002,60035.7295782,12014.069585759999,30403.820031119998,23575.02280548,30681.813712919997,30635.8045962,,,,,
623,3110,,1691.001,0.048978,0.08707200000000001,2.896390954233617e-05,5.149139474193097e-05,43023.522966360004,22971.855805440002,50943.971996399996,25360.584771960002,60035.7295782,12014.069585759999,30403.820031119998,23575.02280548,30681.813712919997,30635.8045962,2.4289823226229035,2.781388478010232,2.357490640308536,2.094524298449824,2.4661455846754214
